displacement,horsepower,weight,acceleration,year,origin,MPG
260.1113046002904,191.88521310222643,3182.145575394253,19.871926258018757,74,3,44.25436951117755
271.2521393120677,152.27717932213298,1646.5202101863158,8.836465652300154,78,1,50.33293653069733
234.6032920680416,162.76316482925589,1877.4356480164504,21.640682318008004,75,1,50.720484971050944
79.78636379647665,192.8162053693245,2479.2114098582656,11.17114218274669,81,3,52.707058361634424
111.53819939242221,118.8585669698917,1694.697618791653,21.990368507333294,76,1,53.33986521912738
82.10023648939269,214.37657258689595,3746.6761085640533,13.640467860808277,76,3,42.28466069680193
315.01800833655545,144.07731157328976,3049.7544131255163,19.562937191591786,73,3,43.80667049712111
191.02705271438577,75.06368740170403,3463.6936892752747,13.107604764579015,73,1,44.70163305537183
265.79971609841056,174.04543774305967,2193.80043204752,22.49458673975436,73,2,50.88862347410464
419.41309246154583,191.9600884806388,2606.168900084495,10.02619400829399,80,2,48.22196203852519
165.97750822231686,104.2841485804249,3857.0032144992656,10.85631662836158,74,2,42.367470575252646
227.99742536871744,203.72098328777054,4882.029260343359,15.888482002540837,74,2,37.97381596431263
360.88718833907376,212.73035887690102,1771.4170302475113,9.311015024610338,77,1,46.69375196445242
158.08729371427467,96.95042567751685,4627.306690907904,11.13568295522819,78,3,42.961849081375455
99.6372652840853,226.96795097960086,3561.396084458109,23.10026211539223,71,3,44.72359210161413
181.55430937180068,71.89092116097154,3517.3265269691206,23.623834578366193,80,1,53.919669901307124
132.0701955927917,83.17088298605816,3300.947019706385,14.020149269286751,76,2,51.06088816007913
427.93359615189064,79.8973704197968,1835.9398920742235,22.77257633622297,70,3,49.942867599274095
381.1263461323005,210.49410664144816,1905.5812959029463,16.717194810774906,70,1,45.57622211004107
313.860446256513,166.38982962779298,3643.1008192408926,12.315879453980273,73,1,41.34286211284154
405.5123272222713,73.98718811289821,2759.2591428808983,19.23837953728958,79,2,51.55680186797316
379.41374960615906,127.01950897977622,4718.711426364114,18.542428905197717,76,1,43.73152735738831
141.8294726711238,159.21483661284356,2982.4078270222058,23.826005105739732,71,3,46.54841327771996
413.63521441864145,61.35739163804652,2087.1569595889796,12.240756598548533,80,3,52.22307335322364
277.64676313752557,208.36461178695032,4030.0440339069223,18.752952042587765,71,1,42.874059740843116
380.8644597381641,193.86305052124249,2597.4016328994335,8.83238008047115,70,3,38.988444967789526
414.9951504705449,138.95804633810144,3386.599045010037,9.81833661914751,79,1,45.98808870502026
192.43133786416757,223.95129720768736,3972.631470717578,8.062693999217492,71,3,31.60330234908716
112.36999094315556,122.86802018661834,4660.8979780870395,23.99137089695477,82,2,50.62395624475888
157.75503757864755,227.0762987027156,4293.450062325699,20.836379154359644,76,3,43.33966285343619
234.43649862110868,168.89727977986738,3899.627630767262,20.587568235736654,78,2,47.82653718189461
384.93568488015984,162.77951427872523,3910.7528201434884,16.155617204610877,75,2,42.577246158774685
401.3812745536922,76.53570073442444,4816.143789709095,12.801073326487039,79,1,43.717413124159336
72.67657025450842,208.2747075280545,2605.8019314882226,10.420228551402815,71,2,41.76447605220693
266.63771149236277,124.65810257739318,1603.7811202670373,12.554795821543419,81,3,54.85689375703827
230.7032362122799,75.8509466639762,2524.6455019538753,14.015539550866226,79,3,48.23246019717016
155.51150703123113,48.31978367553966,2340.8306907309297,20.100961551684705,79,2,55.796763931975
116.14816642346787,148.99504578946238,3850.2375893875937,16.634588622450437,82,1,48.06832243327766
199.98184099039676,143.04153047057244,3754.6194392027987,9.239738024887723,78,2,46.50703016453139
433.02023600631986,178.3610665159252,3617.7687011960606,8.288464143342596,76,3,39.02332907163883
194.43312882799074,209.8074817552756,1655.2277069121426,9.63731487254501,80,3,52.71136891707619
269.73438937119596,60.61081157431743,4077.8453851322015,14.56797941915807,70,2,41.009702151534825
340.66229917464346,180.59535422262667,2700.0034024506713,22.931086672784293,81,2,49.799680235125365
209.99739691602818,80.48379771395513,3861.1903626225458,18.198439699347546,78,2,46.88360715464989
444.1361018475699,203.90457778091817,3492.366656907321,20.82921439800824,71,3,43.95141577188375
440.54220855271285,196.70768655054474,2765.2851464548844,15.461993512072777,73,3,45.434094841389175
166.9361838927652,145.50605091734016,2057.5593081539664,13.786657331120685,78,3,48.59848152471491
261.4406747685684,176.6846749466893,1921.0242520456352,9.734405963465964,73,1,48.51550420775803
185.83814927945633,103.8404208258097,4427.16233258156,22.01492835497928,72,3,43.86935676731379
179.663590335325,132.69489340363788,4722.551643077297,20.530560464446445,70,3,42.26204474519924
84.20147473149513,197.18118917872678,3809.2793589986186,10.689889561563602,76,1,40.25980389131128
304.6822685822603,130.50479627987136,1951.6759905256436,16.196169022020168,75,1,49.07803433637628
263.5314239431117,111.83488081988129,2966.8925374200185,15.797996926739918,79,1,50.99597496283844
89.8193192312459,136.9350902940552,4078.3932803575344,18.001464842984458,73,1,43.251280788092586
177.2788887310954,198.39786244844817,4251.391005634232,23.13899030386018,75,1,39.30548932307543
419.68236609716166,107.67828071624058,2001.9433157897013,17.276343068199672,75,1,49.771165161114425
162.23132790678437,77.97213313697685,1600.1044440743003,16.643476268457896,82,2,53.95708158403573
125.78452575512088,177.01057974086365,4021.265955994057,8.805166926954623,73,2,37.24774959602575
258.43931270686176,197.97999113828706,2812.4269983530994,9.006519616288383,82,2,45.507794879664985
449.47542483258127,64.51729604833014,2465.2365275020848,10.997548661228622,75,2,49.23069775102209
163.19127953192765,90.13683674709384,1643.8513972843864,8.519532347067972,79,3,55.05027582426016
328.77218575126324,72.12284611602288,3437.017982989099,19.893646329120198,80,1,52.24321459510562
363.2235519015563,110.02121973111866,4493.912500448338,19.57328486390341,77,3,44.770896886141806
161.49045443707388,128.86458011859594,4855.947597326799,10.176899750906287,82,1,44.57485079279201
350.36329421556593,183.78404600124838,3523.532832085183,21.377262412724495,72,1,46.216518747763644
211.5965060969125,165.81115561822804,3349.16851431564,10.476576557537792,73,3,37.90206285059366
313.4377447785281,160.25085641603135,1889.1917106634198,12.81880939195774,79,2,48.837538991623255
313.90893864294446,110.83699017617641,3466.1675252448395,11.98363038658184,82,3,51.01674988774389
276.273253368782,200.82634976759581,2891.9288684823414,13.956913577168764,81,3,51.633627519420514
104.7615614709472,132.71683880126227,3664.2599550041614,12.07462025423939,70,1,41.83836625333001
391.5914608018566,226.15530859478844,2921.6695827802587,15.823214823015233,73,1,41.093270573256675
193.5003250141183,162.68215344641558,2417.017019731247,14.518526101674967,80,1,53.31431264962422
141.8096265039439,69.23271244786851,1922.88193577648,23.785111852469225,79,2,60.67456193473886
85.6984294985841,170.41667142187987,2670.7227116022455,8.89482160205161,79,3,49.44543546509177
297.4937831274731,105.81913883943261,1928.5924365783578,10.274902022197626,81,3,47.43231252035668
330.86227930927873,172.28420419024192,2201.4496328015452,8.84521430253764,78,2,47.68293096009115
76.38631413722462,58.81397126188266,4956.942939170456,18.013459119718014,77,3,46.846823963035696
267.15582744522317,78.17818444037653,3109.952093482503,8.872148438619513,80,3,47.288425608322115
157.20087345120612,203.4556556386647,3408.3640061170563,21.38303579801797,73,1,45.94635866902187
318.3915243076382,87.80103849232674,4570.302997706533,16.191018090910845,81,2,46.09060152914766
137.1310751669217,200.01556704470096,4984.934261668339,16.43212199330454,76,1,39.40889250381468
336.0110291694494,97.38680027561152,3581.229127771917,16.985512123395107,79,2,51.74390794918968
218.8931083257069,164.2902714508022,4362.410991550183,10.733019300899372,72,1,38.655841115569146
430.6410456636428,173.7237055258089,2711.5994827446957,11.1630448498318,78,3,44.090780860530856
122.9455634962074,140.32847457868974,2639.5294553207896,13.101077165968075,79,2,47.44734512829239
201.3105451543495,102.17716451219856,2969.1926513815047,17.495942653149623,73,2,45.418738880415894
113.6873056776268,85.1265652522817,3886.5246930904073,11.361884415043432,71,1,39.603065103797114
426.00704303724666,52.10684123948643,3919.4517434673357,9.86130763413218,79,2,45.60705633931758
407.7756510516777,101.92613782829318,2671.8140778081324,23.521870182694915,74,3,51.08701827220697
169.3075266703349,166.1819534577561,2052.9137420645375,8.351709036953967,71,3,44.680739385749085
324.0938577231589,218.6480865945208,3750.1472719827293,20.843158485376346,79,3,45.89316658338656
384.6305470774681,206.30162473640158,2036.3079314417994,20.60856239320035,75,1,51.426577362006405
283.752312465793,186.95591888249567,3566.874527979722,12.755425821521536,80,2,48.69935543496347
273.9154726670625,191.07431115860695,3957.6352353914504,10.170025856117014,79,1,42.78411431572631
163.1131319966739,168.3572222395831,3982.0790877411355,10.330058347286775,70,3,35.93893437667222
105.8445656052712,93.89278179214455,4161.805176242629,19.158905875795078,75,2,46.471633386804385
415.4280668120308,212.9238856498727,4567.72203332326,18.284905457378777,73,3,43.69533053205046
416.6609520078822,169.41474539067346,3299.8605726802807,20.523930788022188,72,2,42.12179579356405
313.7440610502082,149.12107610040096,4082.847244400542,22.999698758385676,71,2,42.047869336959934
200.52646955374976,66.42206233528051,3705.1873002438447,19.070837812265474,76,1,48.496567750295576
204.44568622587445,128.25822006038229,2234.5757953121206,10.493624584823095,78,2,50.58965766468774
349.49293636504217,130.70592190115445,1687.3447925559879,11.89508186824657,81,3,49.063255262741166
415.3874500817422,205.07970415217127,2567.440711301575,21.47509969396983,72,2,48.720961798831425
411.5282733420702,146.58327251455307,3106.314601547906,11.348897213347337,75,3,46.315892161056645
370.25208515518517,115.99370101055537,3698.1602110574313,9.160357071271703,78,1,43.14894046776789
317.1821837694008,225.7312604459613,4489.861723710898,19.25248086467601,71,3,44.244107633636006
102.3938865230938,66.37258917204208,2267.2354368009633,14.440421687842273,76,2,53.790451914529285
132.2270549264263,123.74891080939781,2026.869285654822,22.720640840734458,74,3,55.020434854485636
415.9433625829255,53.73254023153857,4875.831821412714,18.404081137498586,74,3,44.75487575277792
303.4751879689421,182.1423582211152,1967.351501879784,9.446703644666572,80,2,52.03383596537633
73.54086487240241,214.9260856046437,3226.869638364443,23.165705076058572,76,3,49.07562810231065
109.06654400342236,97.52686863729005,3590.9166778972267,12.136916218243934,78,2,46.944226370577276
325.4481811066015,203.93486853103823,3440.67303108529,13.395399846500572,73,1,39.543062433750265
71.94870978079419,99.76815440498919,1892.509333912007,14.436166618936673,78,3,52.187088468375514
131.911099795737,213.5817097424804,1793.8915076123058,8.819588742469012,82,1,50.99317591575136
281.2625089061356,184.72899026180824,1958.6436533675212,15.944246755689678,80,3,52.531795492785996
336.3796511116869,194.1028469388247,3590.9981251668823,9.973095857204676,79,3,47.14888086805329
321.0050849085012,49.31320623048363,3450.7726179566916,14.415525227013628,78,1,44.21761304493091
156.3436841423155,223.15710570162076,2394.7186929249306,13.611356607873349,82,3,54.10539458178578
344.1890002188013,179.70746254093947,3768.4320822750115,20.365441334824055,73,3,41.60203407813942
161.34089868626802,102.07420155104853,4388.229506989208,20.850728186123696,72,1,43.51837454214197
195.2788837913181,198.60861833402782,1741.3684634784188,10.454606118225408,71,3,43.26037455829457
357.3991909704393,97.79990050834711,3293.641808063344,13.86481899806762,78,2,51.23056202894921
320.1086661331776,206.58670648016755,3943.655401149147,13.973650576509307,81,3,44.72630102495524
396.9510130402585,66.7147918357964,2457.860552036936,10.42256710297736,71,3,45.219290136421336
323.1809635356322,175.47821985278642,2646.421077996707,20.775256080819048,75,3,49.89190334015608
288.7988122841566,145.4885197026635,3686.368870163905,19.315653253366772,74,1,42.79337673513983
106.0647856138156,63.76234251596111,4652.979997708706,11.046108580752556,74,2,41.26039195650972
211.5705841778819,90.50846439962638,4353.743029029858,13.867550537500785,73,2,44.126421445242904
172.1029115574643,48.28234267502592,3582.6427449385837,9.692880397704227,75,3,43.056592891292134
163.93601270094717,132.25330564546908,4082.753840374647,18.051305553488703,74,1,45.96544574281996
444.60906357969156,101.43280797984008,2840.3963987065154,9.941950792777915,80,1,47.5417297008945
221.34262399670277,156.0977771107876,3779.282795535776,23.774946697998686,73,2,48.3707696764661
413.4379237431886,100.69175661838557,3185.017409833694,20.490913195005795,82,1,56.45528218119596
312.9883710089462,101.18511651728518,2245.782863955707,14.243816793343921,78,3,46.955854140751114
376.0023518635346,182.74754856661502,3985.9101311826744,17.257022916469673,82,3,45.13384586217191
263.515280845499,54.858281820017034,3491.9797669859945,22.581469059462542,75,1,48.764887054739674
292.10799558114826,212.13267911532566,2819.3133786422104,16.865588486333216,80,3,52.51595054008296
259.61931212026263,202.8165528879774,4698.553246267345,10.791975782367283,79,2,42.231635065119896
145.16855030224713,168.8760617136588,1671.1760006108932,14.059253689298549,79,3,50.31730629016003
348.14406437567953,155.1527688997587,2673.6287142482865,21.490317840475925,82,1,55.48930594445693
178.0973595397295,210.183659657696,1793.3967524439984,18.307408255833884,79,2,51.32114358894541
79.36164707610973,80.10075303328347,4206.192875153532,18.411590149340803,82,3,52.888298006660214
318.5068339242596,60.530325843112465,3987.1653439868946,21.86914377101583,72,2,46.46095078467008
138.18761157171383,90.06987126335501,2726.5975437034776,22.303568919400075,79,1,52.71307582467426
432.076554975872,192.202403280835,3897.2538675040482,22.716681148470983,75,3,44.758571149336404
437.26250214599617,52.379329077672935,2946.1865690662294,9.517587092050498,70,3,44.183943560516575
422.22279023487266,153.23645765536207,4171.262890836277,16.706016031409614,74,2,38.008700021446906
212.51109959834608,229.16050297920103,3144.2244533048006,19.848152339493097,79,3,49.76303963254452
75.95079736361396,203.44808126610727,3001.751074627663,20.11082952203222,75,3,45.87656432902241
427.4026465962743,141.94600678402045,4778.081712660223,17.707459231520062,80,3,44.740429967467946
234.85089710216602,57.709927308742195,2452.9889396283806,10.668597362938787,77,3,50.395543568319255
442.16210533181277,198.9727266469706,2009.5209559883224,20.75872886306663,80,1,57.11100156551989
440.9936911793624,156.21204550460675,3587.446585082158,19.52178133623913,78,3,47.2645678515842
398.40864035493365,67.1476714589603,4895.694161766209,9.37817234478458,80,2,45.660241140105185
183.3628234467905,63.26974040749754,2884.6533266724346,15.42095719479002,72,1,45.05121759901679
218.26262551174122,213.37133477633301,1810.9249963378572,10.783638392348857,71,2,43.23190041887365
397.6876185339899,169.13284838060645,2753.637908852529,13.39963273140755,82,2,51.30196149742071
192.01497198516688,198.58877107428302,3320.167624686499,8.289297475290967,73,2,40.926887931459326
135.25470747414562,207.7321176519372,2150.538222549527,14.405277894572132,77,1,48.72274283611619
284.3684860464648,151.2061127768913,3837.547541392073,16.798030738499367,80,1,47.049576094078006
430.4195880519007,141.2101287229276,4992.347922634683,17.91332148523339,77,1,44.77857342330825
337.9714717198646,125.1986434990622,3135.914218336909,18.61584552205936,72,3,44.6678809831773
289.4735504844055,104.31817215356594,2806.0770928827233,21.38066100963936,73,2,46.65860328828204
107.41295010174588,125.96565679800297,2962.3941672371866,11.44740651641168,72,1,42.32565096986888
306.7777822791803,188.39385665434878,1991.497006543684,9.927709159015487,79,2,50.3346288708555
451.17073229014136,156.7539113067842,4603.130244849161,21.62459475036681,71,1,44.662560180437765
123.93234586606175,210.2242853516917,3010.4072287725967,10.505805038282398,73,1,41.39898752603506
269.55691616003867,127.58192264577055,2916.732998844461,23.596161301379126,75,1,54.58609354101618
407.78863269226287,157.70448248425075,3842.946927963613,21.48061167037819,80,2,48.848689535994474
355.19591783536873,162.16058976892592,3102.91363116582,16.014025694233588,80,3,48.51805353968134
338.3510602831782,154.8722778643639,3803.9937939466768,23.702742798752404,74,1,44.25936073569426
340.4563723350371,175.284614247735,1808.9173864446775,9.558027665728067,72,1,44.192457159829004
208.40409321960573,89.68775818096435,4366.659368655573,12.849052178801626,71,1,38.39158585553253
183.03286004182996,140.27493506842546,4797.713439789968,18.21159064064978,78,3,43.09807128729099
381.60404485922777,65.17736371673597,3805.802312941912,13.60010989557086,70,2,37.50696898556043
381.8936569514846,116.7500842866455,4845.524158119957,22.853960831692667,78,2,49.49277525712609
403.82284265333993,135.73074062631264,2114.869868857875,9.050017410845081,70,2,44.67044021503941
421.59761273424147,166.00926375636692,3223.2150442332027,16.790589312975435,76,2,46.361617988937006
266.86682356146105,220.89771367586144,3646.1428954145204,17.453860278321834,75,1,43.502795110392476
263.0837734545719,156.51979624489746,3577.904601232035,18.443649980435588,76,3,46.38677080077373
377.34364390220844,182.821280576487,2964.9700489027473,12.090659573309031,72,1,40.24439199378985
320.2361133494396,139.1529549471173,2749.4869918452887,13.833062840317831,72,3,42.032821494932584
340.25724774421576,162.67514177324495,2031.201676671424,21.498888474639642,82,2,57.38598951211742
376.3801777328989,59.05152776861431,2931.924331911746,11.119084303522557,80,3,49.064483891452475
412.652056599763,92.80805087489985,2153.0467713586495,21.229885554773794,70,1,48.76486403339454
200.1281353878413,112.58096914974553,4096.843300073542,17.00248676644388,73,1,40.03332681917644
214.59943676637843,132.9387773211985,2310.025180681606,20.195000179105314,81,2,54.485294195392115
106.18304683873455,54.39936917243861,1799.122037967415,19.417717860215546,71,1,49.144098803666644
292.63785428352696,71.76443394981045,3478.044868578597,11.320183926158064,79,1,48.46357251900346
83.8377754117457,96.93383263360026,3623.7810912459654,17.101003782941966,77,3,50.50174841486252
249.25523698099715,224.7620151257933,4564.504408353719,21.883570444881478,72,1,43.63779724389822
278.91818436241704,106.96784930696134,3561.737482220118,14.91385978883087,76,2,44.68842409502898
180.3183820693895,134.6955546926232,2774.6349026597154,23.465452323573068,76,2,49.41097503318594
297.47080531906914,82.0819791438643,4330.240397189489,15.235441601627489,81,1,46.83727462366535
81.74259622653403,158.38353307794137,3436.948236837232,10.284570186686155,78,2,44.42797387744384
84.37905266844756,97.64571165493928,1869.552967746052,14.230954881242772,75,3,52.0713803051108
386.70121585396845,84.08663443267054,3523.8919050650384,23.227238502248596,70,3,42.29841633352927
208.6733969433362,141.04936363406014,4687.263054433652,13.115533589437668,77,1,38.711279890514746
118.91829737097564,47.01306704551743,2947.46292669395,21.889570557873007,70,1,47.68569002058737
271.0636551210997,47.41018200745746,2607.50772645932,22.100010906910235,72,3,51.56697139643034
366.4475179429652,86.30866087474183,2087.796153861268,13.602984389311377,80,2,50.564481104749845
153.0910955862846,52.75673070015109,2114.9147745802147,9.332122528810114,74,1,50.06574118706177
309.81283319031513,65.87673876004722,3071.423046762184,19.592926546541094,77,1,51.38697800523123
102.85877402260067,108.35035947833029,3625.3114021492,12.984196784223776,78,2,50.33003462104105
89.89746264991396,193.67576504268555,1874.092377576646,20.52677782812116,76,1,50.86092205154106
274.57153315373694,151.25695037995135,4794.533202685563,15.08247757216693,78,2,39.638451013848645
278.144521819891,140.33086157598063,4167.454299313666,15.764267877481945,80,2,47.80308793286294
315.4105120768095,100.00194347029438,3594.521322164453,20.44655050797659,72,2,45.777713882596856
349.5451634832247,217.4426843756382,4416.691481192569,14.117813296986046,82,2,45.105467384676864
445.70305059307583,119.05076758764326,1872.6349731611851,15.090037525166633,74,2,46.51292407735629
268.7756340959602,62.02506909042195,3221.2521842926226,14.019047500313954,79,3,51.20978410961081
194.33824208237968,159.54023896567543,3742.3166313296556,13.87744824443648,77,2,43.79468179991007
376.1466849859509,66.94626439969466,4417.419880802183,16.41514523042335,81,3,48.198260694192406
174.27041673589858,109.52105827551134,4263.796504167511,20.94079111201841,70,2,41.60401745961324
239.0039969716699,139.36379672407685,2542.0354490255586,13.788292990761054,77,1,49.515678110456534
100.20570681677239,206.85694454207234,4798.992576501294,16.388075528603785,76,3,39.32982415438235
79.76003621495114,136.81257078258182,2022.7758608649592,18.73163720708161,70,1,49.288632318003366
